37.9, 42.0, 99, 2, 0.39359850224076615, 0.945783792525157; 
40.4, 42.0, 41, 1, 0.1710111253509104, 0.934486267122368; 
45.2, 48.0, 75, 3, 0.052724250638711855, 0.95; 
47.4, 48.0, 4, 1, 0.06955002475723512, 0.34073894841508473; 
37.6, 40.0, 3, 1, 0.431072601919579, 0.30965082653223713; 
42.1, 46.0, 94, 3, 0.0013140713804519694, 0.044184380738897695; 
37.4, 40.0, 99, 5, 0.441218113325765, 0.669679341020583; 
41.8, 44.0, 3, 5, 0.11404535934195174, 0.8230633032256237; 
42.1, 46.0, 11, 1, 0.0008062732469891624, 0.6746065357169514; 
44.8, 48.0, 2, 2, 0.0508919644448558, 0.8081858134687044; 
44.6, 48.0, 2, 3, 0.05909859025730354, 0.06904043212930065; 
38.3, 40.0, 63, 1, 0.28128879705593846, 0.7195967993590278; 
37.8, 40.0, 4, 1, 0.5651056156448321, 0.5740439489969512; 
38.6, 40.0, 72, 5, 0.7093685880189609, 0.6360603366815865; 
38.1, 42.0, 16, 5, 0.5661746530238182, 0.8345278403834224; 
38.1, 40.0, 65, 1, 0.67895918588015, 0.7938212412418845; 
37.9, 40.0, 66, 3, 0.3480485994424209, 0.13714736489862092; 
40.8, 42.0, 50, 1, 0.13241665952200463, 0.06524980127615326; 
43.9, 46.0, 2, 2, 0.046766944461338805, 0.08586884960456188; 
39.1, 42.0, 17, 5, 0.32128842378604616, 0.05142979397216085; 
43.8, 46.0, 95, 3, 0.06173927573491699, 0.95; 
39.5, 42.0, 100, 2, 0.16089350161439755, 0.4306529991026562; 
40.2, 42.0, 5, 2, 0.7468883317811429, 0.13925877171186404; 
38.3, 40.0, 100, 5, 0.28955330609564545, 0.8179986418521621; 
37.8, 40.0, 2, 4, 0.6577666028536453, 0.8373073582917163; 
38.3, 42.0, 99, 1, 0.6050574879293721, 0.8309461669659025; 
38.2, 40.0, 99, 2, 0.24193919448849419, 0.290944270711321; 
37.3, 40.0, 2, 3, 0.3937721887529226, 0.8213028718341606; 
44.6, 46.0, 2, 3, 0.06171065509908496, 0.5624727088965884; 
44.6, 46.0, 2, 3, 0.06130565069644976, 0.4155302961334098; 
36.9, 38.0, 3, 5, 0.4887188169973026, 0.4251605403021354; 
42.0, 44.0, 99, 1, 0.07742166144217558, 0.08197941631764859; 
44.5, 48.0, 2, 3, 0.06030496256763879, 0.8917127079248244; 
39.9, 42.0, 99, 5, 0.19266856951255648, 0.23117996807897717; 
48.2, 50.0, 2, 1, 0.056562954342142105, 0.6575938886409134; 
37.4, 40.0, 99, 2, 0.501761229778167, 0.02140884705837029; 
48.1, 50.0, 2, 1, 0.06352644900336579, 0.9041054029817052; 
47.6, 50.0, 2, 1, 0.07235828577815849, 0.8446590038540294; 
37.6, 40.0, 99, 4, 0.5936154616107688, 0.6417071216872413; 
39.2, 42.0, 100, 5, 0.7444725641711093, 0.7528997684856078; 
40.4, 44.0, 2, 4, 0.16641619788093498, 0.2471067251961249; 
41.2, 46.0, 98, 2, 0.000567684684711187, 0.2687512549818299; 
45.9, 48.0, 3, 2, 0.11660536214999168, 0.7462137264660602; 
47.5, 48.0, 2, 1, 0.07569074836115672, 0.14574010363117348; 
39.7, 42.0, 4, 3, 0.7027392289856438, 0.5865633421741855; 
37.8, 40.0, 99, 4, 0.3653831026194494, 0.710403342758281; 
45.2, 48.0, 21, 1, 0.059271708701428914, 0.9486028438133031; 
38.1, 40.0, 4, 1, 0.5847902811045499, 0.5710391484696978; 
38.8, 40.0, 3, 1, 0.34449074408520386, 0.3236860944706806; 
44.0, 46.0, 2, 2, 0.042403043112422496, 0.6886788459308153; 
40.2, 44.0, 4, 1, 0.7441594483124842, 0.5904326190500536; 
47.5, 50.0, 3, 1, 0.01739451253855768, 0.5032881806428858; 
40.9, 44.0, 3, 1, 0.7303192635792104, 0.22880506000448603; 
38.5, 42.0, 2, 2, 0.2869082472512454, 0.9342370326583811; 
37.4, 40.0, 3, 3, 0.5102626231869761, 0.4334692968513705; 
37.6, 40.0, 2, 3, 0.42250983456237, 0.37229151238752123; 
43.3, 46.0, 2, 1, 0.1808449969729062, 0.6522677076959308; 
41.0, 44.0, 4, 3, 0.7491919890966535, 0.07219894584014015; 
33.6, 40.0, 2, 1, 0.0001, 0.01; 
34.5, 38.0, 4, 3, 0.0001, 0.41721451482963656; 
35.3, 42.0, 4, 1, 0.0001, 0.6042269152733998; 
38.1, 42.0, 3, 3, 0.00029408896861509354, 0.8988861275853185; 
48.0, 50.0, 3, 2, 0.025544896719992136, 0.012610770235667224; 
34.2, 40.0, 3, 3, 0.0001, 0.2570637933847604; 
48.0, 50.0, 3, 2, 0.03129200755948206, 0.8861232418938733; 
44.6, 46.0, 2, 2, 0.017524405569892158, 0.936729346490579; 
48.3, 50.0, 2, 1, 0.029628942187990302, 0.9442150679281146; 
47.8, 50.0, 4, 1, 0.026796966821652113, 0.1979245898439954; 
47.3, 50.0, 4, 1, 0.0494529677943773, 0.4393303440601764; 
47.2, 48.0, 4, 1, 0.07064163769124945, 0.8102328595500368; 
46.5, 48.0, 3, 1, 0.09188948294743114, 0.08524260006052334; 
45.4, 48.0, 3, 1, 0.11571631163994375, 0.8818706530592179; 
41.0, 44.0, 2, 2, 0.1363101734573415, 0.0639723543756564; 
48.0, 50.0, 2, 1, 0.06454681953675884, 0.01; 
42.4, 46.0, 4, 3, 0.2086515717803505, 0.8671676346291319; 
46.9, 48.0, 4, 1, 0.07768883798342839, 0.01; 
